content,subject,is_phishing
"Hi David, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi John, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Sarah, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Mike, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Emily, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi David, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi John, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Sarah, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Mike, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Emily, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi David, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi John, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Sarah, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Mike, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Emily, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi David, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi John, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Sarah, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Mike, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Emily, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi David, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi John, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Sarah, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Mike, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Emily, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi David, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi John, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Sarah, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Mike, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Emily, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi David, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi John, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Sarah, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Mike, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Emily, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi David, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi John, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Sarah, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Mike, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi Emily, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
"Hi David, thanks for the update. Let's meet tomorrow for the sync conference. Best regards!",Update,0
